accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 2; 0; 0; 321; 241.705
0; 5; 0; 0; 321; 241.705
1; 0; 0; 1; 321; 241.705
1; 4; 0; 0; 175; 233.197
0; 1; 0; 0; 754; 237.144
0; 0; 4; 0; 277; 238.699
0; 4; 0; 0; 277; 238.699
0; 0; 1; 0; 277; 238.699
0; 0; 2; 0; 277; 238.699
0; 2; 0; 0; 52; 237.632
0; 4; 0; 0; 52; 237.632
0; 2; 0; 0; 52; 237.632
0; 4; 0; 0; 52; 237.632
0; 3; 0; 0; 52; 237.632
0; 0; 3; 0; 52; 237.632
1; 0; 2; 0; 762; 222.984
0; 5; 0; 0; 128; 232.065
0; 4; 0; 0; 906; 232.012
0; 5; 0; 0; 202; 233.514
0; 3; 0; 0; 52; 244.743
0; 5; 0; 0; 52; 244.743
0; 0; 5; 0; 52; 244.743
0; 4; 0; 0; 52; 244.743
0; 0; 4; 0; 52; 244.743
0; 2; 0; 0; 52; 244.743
0; 4; 0; 0; 52; 244.743
0; 0; 1; 0; 52; 244.743
0; 0; 5; 0; 52; 244.743
0; 0; 4; 0; 52; 244.743
1; 0; 0; 1; 52; 244.743
0; 3; 0; 0; 52; 244.743
0; 2; 0; 0; 52; 244.743
0; 4; 0; 0; 52; 244.743
0; 3; 0; 0; 52; 244.745
1; 0; 0; 1; 52; 244.745
0; 4; 0; 0; 52; 244.745
0; 3; 0; 0; 52; 244.745
0; 5; 0; 0; 52; 244.745
0; 1; 0; 0; 52; 244.745
1; 0; 0; 1; 52; 244.745
0; 3; 0; 0; 52; 244.745
0; 1; 0; 0; 52; 244.745
0; 5; 0; 0; 52; 244.321
0; 0; 2; 0; 52; 244.321
1; 0; 0; 1; 52; 244.321
0; 0; 1; 0; 52; 244.321
0; 0; 4; 0; 52; 244.321
0; 0; 1; 0; 52; 244.321
0; 3; 0; 0; 52; 244.321
0; 0; 2; 0; 52; 244.321
0; 3; 0; 0; 52; 244.321
0; 3; 0; 0; 52; 240.854
0; 0; 3; 0; 52; 240.854
0; 5; 0; 0; 52; 240.854
0; 4; 0; 0; 46; 237.937
0; 0; 2; 0; 395; 229.433
0; 3; 0; 0; 719; 224.16
0; 4; 0; 0; 852; 231.373
0; 0; 1; 0; 787; 235.298
0; 2; 0; 0; 131; 233.966
0; 5; 0; 0; 222; 238.068
0; 0; 4; 0; 725; 233.754
0; 4; 0; 0; 553; 228.955
1; 4; 0; 0; 196; 220.493
0; 0; 5; 0; 170; 228.151
0; 1; 0; 0; 451; 229.357
1; 0; 0; 1; 549; 229.13
0; 5; 0; 0; 651; 224.492
1; 0; 0; 1; 564; 232.224
0; 0; 3; 0; 188; 232.676
0; 4; 0; 0; 467; 221.497
0; 5; 0; 0; 265; 227.161
0; 5; 0; 0; 190; 226.826
0; 5; 0; 0; 906; 232.794
0; 3; 0; 0; 956; 230.422
1; 0; 1; 0; 670; 228.735
1; 0; 0; 1; 32; 227.483
0; 2; 0; 0; 480; 234.487
0; 0; 4; 0; 480; 234.487
0; 4; 0; 0; 763; 232.848
0; 3; 0; 0; 898; 232.87
0; 2; 0; 0; 533; 230.98
0; 0; 2; 0; 594; 233.554
0; 0; 3; 0; 464; 240.962
0; 0; 4; 0; 147; 244.428
0; 0; 5; 0; 754; 245.01
0; 3; 0; 0; 754; 245.01
0; 0; 5; 0; 277; 242.362
0; 2; 0; 0; 171; 240.445
0; 0; 3; 0; 529; 241.924
0; 0; 4; 0; 771; 237.345
0; 2; 0; 0; 277; 242.308
0; 0; 5; 0; 277; 242.308
0; 0; 2; 0; 796; 239.2
0; 0; 4; 0; 171; 240.497
0; 0; 4; 0; 810; 236.683
0; 3; 0; 0; 620; 236.329
0; 0; 5; 0; 179; 235.297
0; 1; 0; 0; 144; 231.613
0; 5; 0; 0; 599; 231.259
0; 0; 3; 0; 147; 240.036
0; 0; 3; 0; 147; 240.036
0; 0; 3; 0; 147; 240.036
0; 0; 5; 0; 147; 240.036
1; 1; 0; 0; 295; 239.566
0; 0; 4; 0; 295; 239.566
0; 5; 0; 0; 277; 242.427
0; 0; 5; 0; 222; 242.304
0; 2; 0; 0; 215; 240.452
1; 0; 0; 1; 792; 235.009
0; 0; 4; 0; 321; 238.683
0; 2; 0; 0; 428; 239.509
0; 0; 4; 0; 428; 239.509
0; 2; 0; 0; 428; 239.509
0; 0; 1; 0; 428; 236.755
0; 0; 4; 0; 672; 235.305
0; 0; 5; 0; 355; 229.979
1; 2; 0; 0; 728; 226.723
0; 0; 1; 0; 169; 224.015
0; 4; 0; 0; 927; 224.227
0; 5; 0; 0; 262; 229.581
0; 0; 2; 0; 179; 224.248
0; 2; 0; 0; 417; 227.666
0; 0; 1; 0; 848; 222.246
0; 0; 1; 0; 851; 228.248
0; 4; 0; 0; 41; 230.916
0; 5; 0; 0; 32; 228.61
1; 0; 0; 1; 32; 228.61
0; 3; 0; 0; 188; 234.816
0; 0; 2; 0; 542; 233.267
0; 1; 0; 0; 179; 233.935
0; 5; 0; 0; 480; 238.071
0; 5; 0; 0; 480; 238.071
0; 1; 0; 0; 480; 238.071
0; 0; 3; 0; 480; 238.071
0; 0; 3; 0; 480; 238.071
0; 4; 0; 0; 480; 238.071
0; 4; 0; 0; 480; 238.071
0; 0; 3; 0; 480; 238.071
0; 3; 0; 0; 277; 238.037
0; 0; 2; 0; 277; 238.037
0; 0; 3; 0; 277; 238.037
0; 0; 4; 0; 277; 238.037
0; 0; 3; 0; 277; 238.037
0; 0; 3; 0; 277; 238.037
0; 0; 2; 0; 277; 238.037
0; 4; 0; 0; 277; 238.037
0; 3; 0; 0; 277; 238.037
0; 1; 0; 0; 277; 238.037
0; 0; 3; 0; 277; 238.037
