accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 1; 0; 471; 240.328
1; 0; 1; 0; 410; 239.411
1; 0; 0; 1; 839; 243.972
0; 0; 5; 0; 902; 250.134
0; 0; 3; 0; 902; 250.134
0; 5; 0; 0; 902; 250.134
0; 0; 3; 0; 902; 250.134
0; 0; 4; 0; 902; 250.134
0; 1; 0; 0; 902; 251.519
0; 1; 0; 0; 902; 251.519
0; 3; 0; 0; 902; 251.519
0; 0; 1; 0; 902; 251.519
0; 1; 0; 0; 902; 251.519
0; 0; 5; 0; 644; 241.676
1; 0; 0; 1; 359; 237.316
0; 0; 3; 0; 756; 242.66
1; 0; 4; 0; 302; 242.446
0; 0; 3; 0; 972; 235.736
0; 5; 0; 0; 539; 244.544
0; 1; 0; 0; 943; 246.855
0; 0; 4; 0; 943; 246.855
0; 0; 5; 0; 903; 243.925
0; 5; 0; 0; 576; 240.91
0; 3; 0; 0; 576; 240.91
0; 4; 0; 0; 576; 240.91
0; 4; 0; 0; 576; 240.91
0; 4; 0; 0; 576; 240.91
0; 0; 2; 0; 245; 243.607
0; 2; 0; 0; 902; 241.836
0; 2; 0; 0; 902; 241.836
0; 5; 0; 0; 902; 241.836
0; 0; 5; 0; 902; 241.836
0; 0; 1; 0; 902; 241.836
0; 0; 3; 0; 902; 241.836
0; 4; 0; 0; 255; 241.969
0; 0; 3; 0; 183; 236.738
1; 4; 0; 0; 648; 240.638
0; 5; 0; 0; 418; 236.255
0; 1; 0; 0; 355; 238.643
0; 0; 4; 0; 778; 242.272
0; 0; 4; 0; 902; 244.889
1; 0; 0; 1; 902; 244.889
0; 0; 5; 0; 902; 244.889
0; 0; 1; 0; 902; 244.889
0; 0; 4; 0; 943; 245.409
0; 2; 0; 0; 943; 245.409
0; 0; 2; 0; 943; 245.409
0; 3; 0; 0; 943; 244.147
0; 1; 0; 0; 943; 244.147
0; 0; 3; 0; 175; 240.901
0; 3; 0; 0; 981; 240.323
0; 4; 0; 0; 902; 241.122
0; 3; 0; 0; 902; 241.122
0; 0; 4; 0; 902; 241.122
0; 0; 5; 0; 902; 241.122
0; 2; 0; 0; 902; 241.122
0; 0; 5; 0; 576; 237.649
0; 5; 0; 0; 161; 237.263
0; 0; 4; 0; 607; 235.844
0; 0; 4; 0; 607; 235.844
0; 0; 5; 0; 607; 235.844
0; 0; 5; 0; 607; 235.844
1; 2; 0; 0; 253; 234.988
0; 5; 0; 0; 307; 234.934
0; 0; 5; 0; 825; 234.439
0; 0; 3; 0; 972; 240.066
0; 4; 0; 0; 853; 229.895
0; 0; 5; 0; 739; 236.321
0; 0; 1; 0; 972; 235.872
0; 0; 5; 0; 876; 235.953
0; 5; 0; 0; 876; 236.06
0; 0; 5; 0; 876; 236.06
0; 1; 0; 0; 876; 236.06
0; 4; 0; 0; 876; 236.06
0; 4; 0; 0; 876; 236.06
0; 3; 0; 0; 876; 236.06
0; 3; 0; 0; 55; 235.477
0; 4; 0; 0; 55; 235.477
0; 2; 0; 0; 474; 244.501
0; 0; 5; 0; 145; 240.453
0; 0; 4; 0; 145; 240.453
0; 0; 1; 0; 411; 240.127
0; 0; 5; 0; 411; 240.127
0; 3; 0; 0; 912; 239.732
0; 0; 3; 0; 972; 250.25
0; 0; 3; 0; 972; 250.25
0; 0; 3; 0; 972; 250.25
0; 2; 0; 0; 972; 250.305
0; 0; 2; 0; 697; 242.767
0; 0; 3; 0; 279; 240.137
0; 0; 1; 0; 715; 242.47
0; 0; 5; 0; 715; 242.47
0; 0; 2; 0; 715; 242.47
0; 4; 0; 0; 570; 237.85
0; 4; 0; 0; 849; 241.78
0; 4; 0; 0; 849; 241.78
0; 1; 0; 0; 805; 238.538
0; 0; 1; 0; 416; 237.836
0; 4; 0; 0; 139; 241.565
0; 4; 0; 0; 139; 241.565
0; 3; 0; 0; 139; 241.565
0; 0; 1; 0; 139; 241.565
0; 5; 0; 0; 27; 238.942
0; 3; 0; 0; 109; 235.405
0; 1; 0; 0; 76; 237.891
1; 5; 0; 0; 335; 234.686
0; 0; 4; 0; 447; 244.579
0; 5; 0; 0; 786; 243.104
0; 0; 1; 0; 191; 237.539
0; 1; 0; 0; 139; 241.218
0; 0; 2; 0; 703; 239.8
0; 0; 2; 0; 703; 238.451
0; 4; 0; 0; 137; 232.854
1; 4; 0; 0; 674; 231.839
0; 3; 0; 0; 674; 231.839
0; 0; 1; 0; 139; 235.481
0; 2; 0; 0; 139; 235.481
1; 0; 0; 1; 139; 235.481
0; 0; 3; 0; 139; 235.481
0; 0; 2; 0; 139; 235.481
0; 0; 4; 0; 802; 234.731
0; 0; 1; 0; 145; 233.282
0; 1; 0; 0; 145; 233.282
0; 0; 5; 0; 145; 233.282
0; 0; 3; 0; 802; 234.44
1; 0; 0; 1; 825; 231.338
0; 5; 0; 0; 846; 234.895
0; 1; 0; 0; 112; 234.776
0; 0; 4; 0; 447; 239.696
0; 1; 0; 0; 805; 238.21
0; 0; 4; 0; 825; 237.88
0; 0; 4; 0; 785; 229.883
0; 1; 0; 0; 720; 246.868
0; 1; 0; 0; 720; 246.868
0; 5; 0; 0; 720; 246.868
0; 0; 3; 0; 720; 246.868
1; 0; 0; 1; 688; 244.353
0; 0; 5; 0; 849; 243.442
0; 5; 0; 0; 849; 243.442
0; 3; 0; 0; 849; 243.442
0; 0; 2; 0; 279; 243.399
0; 4; 0; 0; 919; 241.878
0; 1; 0; 0; 307; 237.919
0; 2; 0; 0; 972; 236.608
0; 0; 3; 0; 286; 218.094
0; 0; 4; 0; 951; 229.941
0; 4; 0; 0; 478; 235.511
0; 0; 5; 0; 539; 240.084
0; 3; 0; 0; 539; 240.084
0; 0; 5; 0; 539; 240.084
0; 5; 0; 0; 237; 242.18
0; 0; 2; 0; 943; 243.964
0; 2; 0; 0; 943; 243.964
0; 5; 0; 0; 662; 235.022
0; 0; 2; 0; 839; 241.413
0; 1; 0; 0; 649; 241.931
0; 0; 4; 0; 636; 235.73
0; 0; 3; 0; 349; 241.954
0; 0; 2; 0; 31; 236.11
0; 0; 1; 0; 590; 238.705
0; 0; 4; 0; 385; 240.23
