accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 1; 0; 453; 359.752
0; 0; 3; 0; 453; 359.752
0; 1; 0; 0; 453; 359.752
1; 0; 0; 1; 453; 359.752
0; 4; 0; 0; 453; 359.752
0; 0; 2; 0; 453; 359.752
0; 0; 1; 0; 453; 359.752
0; 2; 0; 0; 60; 358.423
0; 0; 5; 0; 60; 358.423
0; 3; 0; 0; 60; 358.423
1; 0; 1; 0; 646; 350.943
0; 2; 0; 0; 699; 348.708
1; 0; 0; 1; 7; 346.406
0; 0; 3; 0; 642; 351.564
0; 1; 0; 0; 642; 351.564
0; 0; 3; 0; 642; 351.564
0; 0; 5; 0; 13; 349.606
0; 0; 1; 0; 193; 346.821
0; 3; 0; 0; 364; 346.911
0; 5; 0; 0; 364; 346.911
0; 0; 1; 0; 364; 346.911
1; 2; 0; 0; 569; 347.11
0; 0; 4; 0; 31; 345.284
0; 0; 1; 0; 97; 340.833
0; 2; 0; 0; 77; 351.239
0; 3; 0; 0; 77; 351.239
0; 3; 0; 0; 77; 351.239
0; 0; 1; 0; 77; 351.239
0; 3; 0; 0; 77; 351.239
0; 2; 0; 0; 77; 349.833
0; 0; 2; 0; 77; 349.833
0; 0; 2; 0; 77; 349.833
0; 2; 0; 0; 77; 349.833
0; 0; 5; 0; 77; 349.833
0; 1; 0; 0; 77; 349.833
0; 3; 0; 0; 565; 347.316
0; 0; 5; 0; 60; 350.836
0; 4; 0; 0; 635; 347.903
0; 4; 0; 0; 130; 352.624
0; 5; 0; 0; 779; 348.923
0; 0; 5; 0; 750; 342.569
0; 5; 0; 0; 823; 350.043
0; 0; 1; 0; 961; 352.566
1; 0; 0; 1; 812; 349.773
1; 0; 0; 1; 823; 354.207
0; 0; 5; 0; 60; 357.204
0; 1; 0; 0; 60; 357.204
0; 0; 3; 0; 60; 357.204
0; 0; 3; 0; 60; 357.204
0; 3; 0; 0; 269; 354.343
0; 4; 0; 0; 269; 354.343
0; 4; 0; 0; 958; 354.731
0; 1; 0; 0; 453; 354.577
0; 0; 1; 0; 453; 354.577
0; 0; 3; 0; 453; 354.577
0; 0; 4; 0; 453; 354.577
0; 0; 3; 0; 453; 354.577
0; 0; 2; 0; 453; 354.577
0; 3; 0; 0; 269; 355.73
0; 1; 0; 0; 269; 355.73
0; 0; 3; 0; 846; 357.12
0; 2; 0; 0; 60; 357.085
0; 0; 3; 0; 60; 357.085
0; 0; 1; 0; 60; 357.085
0; 0; 3; 0; 60; 357.085
0; 1; 0; 0; 60; 357.085
0; 2; 0; 0; 60; 357.085
0; 0; 1; 0; 60; 357.085
0; 4; 0; 0; 846; 357.645
0; 1; 0; 0; 846; 357.645
0; 3; 0; 0; 914; 361.287
0; 3; 0; 0; 914; 361.287
0; 3; 0; 0; 914; 361.287
0; 3; 0; 0; 914; 361.287
0; 5; 0; 0; 410; 356.075
0; 2; 0; 0; 914; 358.514
0; 0; 5; 0; 914; 358.514
0; 0; 1; 0; 914; 358.514
0; 0; 1; 0; 914; 358.514
0; 0; 1; 0; 914; 358.514
0; 3; 0; 0; 914; 358.514
0; 1; 0; 0; 958; 356.801
1; 0; 2; 0; 453; 355.74
0; 0; 1; 0; 453; 355.74
0; 0; 5; 0; 453; 355.74
1; 0; 0; 1; 453; 355.74
0; 3; 0; 0; 453; 355.74
0; 2; 0; 0; 453; 355.74
0; 2; 0; 0; 453; 355.74
0; 1; 0; 0; 453; 355.74
1; 0; 0; 1; 955; 354.349
0; 4; 0; 0; 955; 354.349
0; 0; 2; 0; 955; 354.349
1; 0; 0; 1; 955; 354.349
0; 0; 2; 0; 660; 348.351
1; 0; 3; 0; 888; 346.999
0; 0; 5; 0; 267; 345.702
0; 4; 0; 0; 846; 349.342
0; 0; 5; 0; 846; 349.342
0; 5; 0; 0; 846; 349.342
0; 4; 0; 0; 846; 349.342
0; 0; 3; 0; 846; 349.342
0; 0; 3; 0; 888; 349.669
0; 0; 4; 0; 888; 349.669
0; 0; 2; 0; 888; 349.669
0; 0; 1; 0; 888; 349.669
0; 0; 2; 0; 888; 349.669
0; 3; 0; 0; 888; 349.669
0; 0; 2; 0; 247; 349.915
0; 0; 5; 0; 247; 349.915
0; 1; 0; 0; 888; 350.071
0; 0; 4; 0; 888; 349.792
0; 3; 0; 0; 888; 349.792
