accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 3; 0; 355; 231.062
0; 1; 0; 0; 355; 231.062
0; 3; 0; 0; 355; 231.166
0; 1; 0; 0; 355; 231.166
0; 5; 0; 0; 355; 231.166
0; 0; 3; 0; 355; 231.166
0; 0; 2; 0; 355; 231.166
0; 0; 3; 0; 355; 231.166
0; 0; 4; 0; 355; 231.166
1; 0; 0; 1; 43; 227.82
1; 0; 0; 1; 43; 227.82
0; 0; 3; 0; 263; 231.574
0; 0; 2; 0; 973; 225.029
1; 0; 2; 0; 474; 224.379
0; 0; 2; 0; 145; 226.76
0; 4; 0; 0; 941; 222.691
1; 1; 0; 0; 623; 221.587
1; 0; 5; 0; 805; 218.646
0; 0; 5; 0; 162; 223.09
0; 5; 0; 0; 845; 222.435
0; 5; 0; 0; 789; 225.622
1; 0; 0; 1; 870; 232.447
0; 0; 1; 0; 870; 232.447
0; 3; 0; 0; 870; 232.447
0; 0; 2; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 1; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 0; 1; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
1; 0; 0; 1; 511; 236.497
1; 0; 0; 1; 511; 236.497
0; 3; 0; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 0; 1; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
1; 0; 0; 1; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 5; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 1; 0; 0; 511; 236.497
0; 1; 0; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 4; 0; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 0; 5; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 0; 5; 0; 511; 236.497
0; 0; 1; 0; 511; 236.497
0; 0; 1; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
1; 0; 0; 1; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 3; 0; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 5; 0; 0; 511; 236.497
0; 0; 4; 0; 511; 236.497
0; 1; 0; 0; 511; 236.497
0; 3; 0; 0; 511; 236.497
1; 0; 0; 1; 511; 236.497
1; 0; 0; 1; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 0; 5; 0; 511; 236.497
0; 0; 5; 0; 511; 236.497
0; 2; 0; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 3; 0; 0; 511; 236.497
0; 0; 3; 0; 511; 236.497
0; 3; 0; 0; 511; 236.497
0; 0; 2; 0; 511; 236.497
0; 4; 0; 0; 511; 236.436
0; 0; 4; 0; 511; 236.436
0; 0; 2; 0; 511; 236.436
0; 2; 0; 0; 511; 236.436
0; 3; 0; 0; 511; 236.436
0; 0; 2; 0; 511; 236.436
0; 0; 3; 0; 511; 236.436
0; 0; 4; 0; 511; 236.436
0; 0; 1; 0; 511; 236.436
0; 0; 5; 0; 511; 236.436
0; 0; 5; 0; 511; 236.436
0; 0; 1; 0; 35; 234.934
0; 5; 0; 0; 344; 236.387
0; 3; 0; 0; 170; 237.604
0; 0; 4; 0; 733; 239.064
0; 0; 3; 0; 733; 238.82
1; 0; 0; 1; 619; 237.667
0; 2; 0; 0; 814; 232.849
0; 0; 4; 0; 89; 235.254
0; 2; 0; 0; 576; 238.13
0; 0; 1; 0; 288; 235.293
0; 4; 0; 0; 814; 233.097
0; 3; 0; 0; 133; 231.46
0; 0; 5; 0; 733; 233.321
0; 3; 0; 0; 899; 226.351
0; 0; 3; 0; 934; 229.916
0; 0; 5; 0; 677; 233.469
0; 4; 0; 0; 152; 228.378
0; 0; 3; 0; 805; 234.428
0; 3; 0; 0; 837; 232.952
0; 0; 2; 0; 532; 234.762
0; 0; 5; 0; 344; 236.249
0; 3; 0; 0; 522; 234.361
0; 5; 0; 0; 82; 233.259
0; 0; 3; 0; 306; 237.729
1; 0; 2; 0; 105; 224.451
0; 0; 2; 0; 420; 222.409
0; 0; 2; 0; 981; 227.783
1; 4; 0; 0; 81; 229.209
0; 0; 1; 0; 981; 231.105
1; 0; 1; 0; 994; 226.717
1; 0; 0; 1; 756; 230.875
0; 2; 0; 0; 340; 237.356
0; 3; 0; 0; 73; 238.294
0; 4; 0; 0; 463; 237.901
0; 0; 5; 0; 511; 234.277
0; 0; 4; 0; 43; 229.74
0; 0; 1; 0; 866; 231.567
0; 2; 0; 0; 808; 235.098
0; 0; 2; 0; 233; 237.655
0; 2; 0; 0; 814; 239.023
0; 2; 0; 0; 281; 237.545
0; 5; 0; 0; 281; 237.545
0; 0; 3; 0; 281; 237.545
0; 3; 0; 0; 281; 237.545
0; 0; 2; 0; 281; 237.545
0; 0; 1; 0; 281; 237.545
1; 0; 0; 1; 281; 237.545
0; 0; 3; 0; 281; 237.208
0; 0; 4; 0; 281; 237.208
0; 3; 0; 0; 281; 237.208
0; 5; 0; 0; 281; 237.208
0; 3; 0; 0; 89; 237.22
0; 5; 0; 0; 89; 237.22
0; 0; 3; 0; 89; 237.22
0; 0; 2; 0; 89; 237.22
0; 5; 0; 0; 926; 233.052
0; 2; 0; 0; 131; 231.037
0; 0; 1; 0; 619; 231.927
0; 0; 4; 0; 69; 230.189
0; 0; 3; 0; 365; 234.67
0; 0; 3; 0; 618; 237.695
0; 0; 1; 0; 618; 237.695
0; 0; 5; 0; 157; 228.257
1; 0; 0; 1; 343; 227.471
0; 5; 0; 0; 789; 227.15
1; 0; 0; 1; 733; 233.468
0; 0; 5; 0; 58; 228.741
1; 5; 0; 0; 922; 233.009
0; 0; 1; 0; 21; 234.983
1; 5; 0; 0; 824; 227.99
0; 0; 5; 0; 233; 228.445
0; 0; 5; 0; 239; 231.027
0; 4; 0; 0; 642; 228.515
1; 1; 0; 0; 994; 225.032
1; 2; 0; 0; 807; 217.653
