accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 2; 0; 0; 794; 228.182
0; 0; 4; 0; 124; 226.75
0; 1; 0; 0; 124; 226.75
0; 5; 0; 0; 124; 226.75
0; 4; 0; 0; 124; 226.75
0; 0; 1; 0; 300; 220.763
0; 5; 0; 0; 794; 228.889
0; 0; 4; 0; 794; 228.889
0; 3; 0; 0; 794; 228.889
0; 3; 0; 0; 794; 228.889
0; 4; 0; 0; 794; 228.889
0; 3; 0; 0; 794; 228.889
0; 0; 3; 0; 794; 228.889
0; 1; 0; 0; 794; 228.889
0; 3; 0; 0; 794; 227.507
0; 4; 0; 0; 794; 227.507
0; 4; 0; 0; 794; 227.507
0; 0; 4; 0; 160; 225.647
0; 4; 0; 0; 160; 225.647
0; 0; 4; 0; 430; 227.984
0; 0; 3; 0; 917; 225.946
0; 1; 0; 0; 661; 221.402
0; 1; 0; 0; 832; 221.345
0; 0; 1; 0; 179; 223.769
0; 5; 0; 0; 484; 222.44
0; 2; 0; 0; 160; 223.156
0; 1; 0; 0; 917; 221.127
0; 0; 3; 0; 78; 223.763
0; 0; 1; 0; 951; 224.302
0; 0; 1; 0; 785; 222.966
0; 5; 0; 0; 785; 222.966
0; 5; 0; 0; 785; 222.966
0; 5; 0; 0; 785; 222.966
0; 5; 0; 0; 785; 222.966
0; 0; 3; 0; 785; 222.966
0; 0; 1; 0; 785; 222.966
0; 3; 0; 0; 517; 220.991
0; 0; 5; 0; 204; 219.776
0; 0; 3; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 2; 0; 0; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 1; 0; 0; 38; 225.305
1; 0; 0; 1; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 0; 3; 0; 38; 225.305
0; 4; 0; 0; 38; 225.305
0; 4; 0; 0; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 4; 0; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 5; 0; 38; 225.305
0; 0; 5; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 2; 0; 0; 38; 225.305
0; 4; 0; 0; 38; 225.305
0; 0; 3; 0; 38; 225.305
0; 0; 5; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 5; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 1; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 5; 0; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 0; 4; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 4; 0; 0; 38; 225.305
0; 1; 0; 0; 38; 225.305
0; 2; 0; 0; 38; 225.305
0; 1; 0; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 5; 0; 38; 225.305
0; 0; 1; 0; 38; 225.305
0; 2; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 3; 0; 0; 38; 225.305
0; 0; 2; 0; 38; 225.305
0; 0; 3; 0; 38; 225.305
0; 2; 0; 0; 38; 225.305
0; 1; 0; 0; 38; 223.597
0; 4; 0; 0; 38; 223.597
0; 3; 0; 0; 38; 223.597
0; 4; 0; 0; 38; 223.597
0; 2; 0; 0; 38; 223.597
0; 4; 0; 0; 38; 223.597
0; 0; 2; 0; 38; 223.597
0; 0; 2; 0; 38; 223.597
0; 0; 3; 0; 38; 223.597
0; 1; 0; 0; 38; 223.597
0; 5; 0; 0; 38; 223.597
0; 0; 5; 0; 38; 223.597
0; 4; 0; 0; 38; 223.597
0; 5; 0; 0; 38; 223.597
0; 1; 0; 0; 38; 223.597
0; 1; 0; 0; 38; 223.597
0; 2; 0; 0; 38; 222.566
0; 0; 5; 0; 38; 222.566
1; 0; 0; 1; 179; 219.494
0; 4; 0; 0; 179; 219.494
0; 0; 4; 0; 963; 219.368
0; 3; 0; 0; 963; 219.368
0; 1; 0; 0; 451; 217.592
0; 0; 2; 0; 451; 217.211
0; 1; 0; 0; 451; 217.211
0; 0; 5; 0; 451; 217.211
0; 0; 2; 0; 451; 217.211
0; 4; 0; 0; 451; 217.211
1; 0; 0; 1; 451; 217.211
0; 1; 0; 0; 451; 217.211
0; 1; 0; 0; 212; 215.946
0; 0; 5; 0; 371; 217.064
0; 1; 0; 0; 27; 212.491
0; 0; 3; 0; 963; 219.799
0; 0; 3; 0; 503; 218.338
0; 0; 1; 0; 648; 217.441
0; 0; 1; 0; 963; 222.582
0; 0; 2; 0; 963; 222.582
0; 2; 0; 0; 963; 222.582
0; 0; 2; 0; 963; 222.582
0; 0; 4; 0; 692; 218.591
0; 0; 2; 0; 7; 222.085
0; 4; 0; 0; 7; 222.085
0; 4; 0; 0; 337; 218.973
0; 1; 0; 0; 289; 216.574
0; 1; 0; 0; 27; 213.595
1; 0; 0; 1; 474; 215.43
0; 1; 0; 0; 410; 221.067
0; 0; 2; 0; 720; 220.938
0; 0; 2; 0; 661; 220.626
1; 0; 0; 1; 466; 221.714
0; 0; 1; 0; 50; 219.765
1; 0; 1; 0; 749; 207.983
0; 0; 2; 0; 8; 217.231
0; 0; 1; 0; 151; 220.699
0; 5; 0; 0; 151; 220.699
0; 0; 3; 0; 601; 216.395
0; 2; 0; 0; 951; 218.494
1; 5; 0; 0; 437; 220.799
0; 1; 0; 0; 300; 224.979
0; 0; 3; 0; 642; 223.727
0; 2; 0; 0; 21; 224.386
0; 0; 1; 0; 21; 224.386
0; 0; 5; 0; 21; 224.386
0; 0; 4; 0; 466; 224.377
1; 0; 0; 1; 466; 224.377
0; 0; 2; 0; 466; 224.377
0; 1; 0; 0; 466; 224.377
0; 1; 0; 0; 466; 224.377
0; 3; 0; 0; 300; 221.956
0; 0; 5; 0; 300; 221.956
0; 1; 0; 0; 91; 217.131
0; 1; 0; 0; 466; 220.623
0; 4; 0; 0; 466; 220.623
0; 0; 3; 0; 466; 220.623
0; 0; 3; 0; 558; 221.61
0; 1; 0; 0; 658; 219.982
0; 0; 2; 0; 794; 224.89
0; 2; 0; 0; 794; 224.89
0; 2; 0; 0; 21; 223.512
0; 4; 0; 0; 482; 224.668
0; 0; 2; 0; 136; 224.65
0; 4; 0; 0; 625; 226.491
0; 0; 2; 0; 482; 226.091
0; 5; 0; 0; 794; 225.689
0; 0; 3; 0; 794; 225.689
1; 0; 0; 1; 794; 225.689
0; 5; 0; 0; 794; 225.689
0; 2; 0; 0; 794; 225.689
0; 2; 0; 0; 160; 223.353
0; 0; 3; 0; 160; 223.353
0; 5; 0; 0; 127; 221.243
1; 0; 4; 0; 794; 226.719
0; 0; 2; 0; 794; 226.719
0; 4; 0; 0; 794; 226.719
0; 0; 4; 0; 794; 226.719
1; 4; 0; 0; 430; 224.14
0; 4; 0; 0; 844; 218.056
0; 4; 0; 0; 918; 213.567
0; 4; 0; 0; 677; 220.734
0; 1; 0; 0; 774; 223.261
0; 5; 0; 0; 62; 213.163
0; 0; 5; 0; 72; 214.876
0; 0; 5; 0; 801; 221.469
0; 0; 2; 0; 101; 220.837
0; 4; 0; 0; 376; 219.538
0; 5; 0; 0; 736; 221.071
0; 0; 1; 0; 240; 219.943
0; 0; 3; 0; 965; 219.87
0; 5; 0; 0; 44; 220.802
0; 0; 4; 0; 770; 220.026
0; 0; 5; 0; 752; 221.643
0; 0; 5; 0; 659; 222.789
0; 0; 3; 0; 164; 218.944
0; 0; 2; 0; 688; 218.423
1; 0; 3; 0; 101; 211.949
0; 4; 0; 0; 317; 214.378
0; 0; 1; 0; 576; 214.95
0; 1; 0; 0; 832; 219.797
0; 3; 0; 0; 179; 225.406
0; 0; 5; 0; 953; 222.562
0; 0; 2; 0; 402; 219.015
0; 4; 0; 0; 832; 216.646
0; 1; 0; 0; 251; 216.613
0; 2; 0; 0; 26; 219.118
0; 2; 0; 0; 310; 220.963
0; 2; 0; 0; 608; 222.883
0; 0; 4; 0; 38; 224.83
0; 1; 0; 0; 661; 225.018
0; 5; 0; 0; 308; 219.715
0; 3; 0; 0; 703; 214.753
0; 0; 1; 0; 124; 215.569
1; 0; 0; 1; 209; 211.057
0; 3; 0; 0; 766; 217.468
0; 0; 5; 0; 677; 212.226
0; 0; 2; 0; 228; 218.021
0; 5; 0; 0; 963; 224.097
0; 0; 1; 0; 963; 224.097
0; 0; 5; 0; 832; 221.796
0; 0; 1; 0; 34; 217.604
0; 4; 0; 0; 418; 221.729
0; 0; 3; 0; 124; 223.065
0; 4; 0; 0; 677; 222.717
0; 0; 1; 0; 936; 223.704
0; 2; 0; 0; 631; 225.935
0; 0; 2; 0; 77; 227.704
0; 1; 0; 0; 77; 227.704
0; 4; 0; 0; 77; 227.704
0; 2; 0; 0; 639; 225.889
0; 3; 0; 0; 639; 225.889
0; 5; 0; 0; 718; 226.773
0; 0; 5; 0; 718; 226.773
0; 3; 0; 0; 482; 224.909
0; 0; 1; 0; 7; 224.051
0; 0; 4; 0; 7; 224.051
0; 0; 1; 0; 7; 224.051
0; 1; 0; 0; 7; 224.051
0; 0; 4; 0; 7; 224.051
0; 0; 3; 0; 7; 224.051
0; 0; 3; 0; 77; 224.408
0; 4; 0; 0; 77; 224.408
0; 1; 0; 0; 7; 221.299
0; 1; 0; 0; 961; 221.86
0; 0; 4; 0; 794; 225.902
0; 0; 4; 0; 794; 225.902
0; 3; 0; 0; 794; 225.902
0; 0; 4; 0; 794; 225.902
1; 0; 0; 1; 794; 225.902
0; 0; 4; 0; 794; 225.902
0; 0; 3; 0; 794; 225.902
0; 3; 0; 0; 794; 225.902
0; 0; 2; 0; 794; 225.902
0; 0; 5; 0; 359; 222.032
0; 0; 3; 0; 601; 223.49
0; 4; 0; 0; 601; 223.49
0; 0; 2; 0; 923; 223.403
1; 0; 0; 1; 923; 223.403
0; 3; 0; 0; 923; 223.403
0; 1; 0; 0; 923; 223.403
0; 5; 0; 0; 923; 223.403
0; 0; 1; 0; 923; 223.403
0; 1; 0; 0; 923; 223.403
0; 4; 0; 0; 794; 220.342
0; 4; 0; 0; 794; 220.342
0; 0; 5; 0; 794; 220.342
0; 0; 1; 0; 794; 224.879
0; 5; 0; 0; 794; 224.879
0; 0; 1; 0; 794; 224.879
0; 1; 0; 0; 794; 224.879
0; 5; 0; 0; 917; 224.831
0; 3; 0; 0; 794; 223.483
0; 0; 4; 0; 923; 223.534
0; 3; 0; 0; 923; 223.534
1; 0; 0; 1; 923; 223.534
0; 0; 4; 0; 443; 219.739
