accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
1; 3; 0; 0; 39; 249.409
0; 0; 3; 0; 195; 248.197
0; 0; 1; 0; 483; 245.414
0; 2; 0; 0; 858; 246.73
0; 0; 2; 0; 858; 246.235
0; 3; 0; 0; 195; 245.732
0; 2; 0; 0; 195; 245.732
0; 0; 1; 0; 195; 245.732
0; 0; 1; 0; 57; 242.83
0; 4; 0; 0; 102; 245.891
0; 0; 5; 0; 669; 242.237
0; 0; 3; 0; 405; 244.648
0; 5; 0; 0; 74; 241.387
0; 5; 0; 0; 74; 239.67
1; 4; 0; 0; 286; 233.097
0; 0; 3; 0; 964; 236.587
1; 0; 0; 1; 761; 224.43
0; 0; 5; 0; 61; 228.907
0; 0; 4; 0; 666; 233.648
0; 0; 5; 0; 567; 243.387
0; 3; 0; 0; 475; 242.081
1; 0; 0; 1; 595; 235.046
0; 0; 4; 0; 333; 229.095
0; 0; 4; 0; 518; 239.702
0; 0; 4; 0; 799; 244.408
0; 0; 1; 0; 417; 241.898
0; 2; 0; 0; 676; 242.251
0; 0; 3; 0; 39; 246.132
0; 0; 5; 0; 475; 245.94
0; 0; 1; 0; 475; 245.94
0; 0; 3; 0; 719; 245.611
0; 0; 2; 0; 367; 244.942
0; 0; 3; 0; 719; 242.282
1; 0; 2; 0; 532; 230.391
0; 1; 0; 0; 79; 230.845
0; 2; 0; 0; 79; 230.845
0; 4; 0; 0; 79; 230.845
0; 0; 2; 0; 442; 233.357
0; 0; 2; 0; 483; 231.65
0; 1; 0; 0; 675; 241.425
0; 4; 0; 0; 200; 237.323
0; 4; 0; 0; 684; 236.524
0; 4; 0; 0; 292; 235.686
0; 0; 5; 0; 492; 236.605
0; 3; 0; 0; 114; 246.47
0; 4; 0; 0; 114; 246.47
0; 2; 0; 0; 114; 246.47
0; 0; 1; 0; 114; 246.47
0; 0; 1; 0; 114; 246.47
0; 0; 3; 0; 114; 246.47
0; 0; 5; 0; 114; 246.47
0; 0; 5; 0; 114; 246.47
0; 2; 0; 0; 114; 246.47
0; 3; 0; 0; 114; 246.732
0; 0; 3; 0; 114; 245.289
0; 2; 0; 0; 114; 245.289
0; 0; 1; 0; 114; 245.289
0; 0; 2; 0; 666; 239.903
0; 0; 2; 0; 378; 236.763
0; 3; 0; 0; 214; 238.058
0; 0; 3; 0; 114; 246.082
0; 1; 0; 0; 114; 246.082
0; 0; 3; 0; 114; 246.082
