accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 5; 0; 265; 210.709
0; 0; 3; 0; 265; 210.709
0; 1; 0; 0; 265; 210.709
0; 0; 5; 0; 265; 210.709
0; 1; 0; 0; 265; 210.709
0; 1; 0; 0; 265; 210.709
0; 0; 1; 0; 265; 210.709
0; 0; 3; 0; 265; 210.709
0; 3; 0; 0; 265; 210.709
0; 0; 4; 0; 265; 210.709
0; 4; 0; 0; 265; 210.709
1; 0; 0; 1; 265; 210.709
0; 1; 0; 0; 265; 210.709
0; 0; 3; 0; 265; 210.709
0; 3; 0; 0; 265; 210.709
0; 5; 0; 0; 265; 210.709
0; 0; 2; 0; 265; 210.709
0; 0; 1; 0; 265; 210.709
0; 0; 4; 0; 265; 210.709
0; 0; 2; 0; 265; 210.709
0; 0; 1; 0; 265; 210.709
0; 0; 4; 0; 265; 209.943
0; 0; 5; 0; 265; 209.943
0; 5; 0; 0; 265; 209.943
0; 0; 1; 0; 265; 209.943
0; 0; 5; 0; 265; 209.943
0; 0; 2; 0; 265; 209.943
0; 5; 0; 0; 265; 209.943
1; 0; 0; 1; 265; 209.943
0; 0; 3; 0; 265; 209.943
0; 3; 0; 0; 265; 209.943
0; 2; 0; 0; 265; 209.943
0; 0; 1; 0; 265; 209.943
0; 3; 0; 0; 265; 210.841
0; 0; 3; 0; 265; 210.841
0; 4; 0; 0; 265; 210.841
0; 5; 0; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 5; 0; 0; 265; 210.841
0; 1; 0; 0; 265; 210.841
0; 0; 3; 0; 265; 210.841
0; 1; 0; 0; 265; 210.841
0; 4; 0; 0; 265; 210.841
0; 0; 3; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 0; 4; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 0; 4; 0; 265; 210.841
0; 0; 3; 0; 265; 210.841
1; 0; 0; 1; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 5; 0; 0; 265; 210.841
0; 1; 0; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 0; 1; 0; 265; 210.841
0; 0; 2; 0; 265; 210.841
1; 0; 0; 1; 265; 210.841
0; 3; 0; 0; 265; 210.841
0; 1; 0; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 3; 0; 0; 265; 210.841
0; 5; 0; 0; 265; 210.841
0; 0; 1; 0; 265; 210.841
0; 0; 5; 0; 265; 210.841
0; 0; 5; 0; 265; 210.841
0; 0; 5; 0; 265; 210.841
0; 2; 0; 0; 265; 210.841
0; 5; 0; 0; 265; 210.841
0; 1; 0; 0; 265; 210.841
0; 1; 0; 0; 265; 210.838
0; 0; 2; 0; 265; 210.838
0; 4; 0; 0; 265; 210.838
0; 2; 0; 0; 265; 210.838
0; 0; 4; 0; 265; 210.838
0; 3; 0; 0; 265; 210.838
0; 3; 0; 0; 265; 210.838
0; 0; 4; 0; 265; 210.838
0; 3; 0; 0; 265; 210.838
0; 0; 1; 0; 265; 210.838
0; 2; 0; 0; 265; 210.838
0; 3; 0; 0; 265; 210.838
0; 4; 0; 0; 265; 210.838
0; 0; 2; 0; 265; 210.838
0; 0; 1; 0; 265; 210.838
0; 0; 1; 0; 265; 210.838
0; 3; 0; 0; 265; 210.838
1; 0; 0; 1; 265; 210.838
0; 0; 4; 0; 265; 210.838
0; 5; 0; 0; 265; 210.838
0; 0; 3; 0; 265; 210.838
0; 1; 0; 0; 265; 210.838
1; 0; 0; 1; 265; 210.838
0; 0; 5; 0; 265; 210.839
0; 0; 5; 0; 265; 210.839
0; 0; 5; 0; 265; 210.839
0; 1; 0; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 3; 0; 0; 265; 210.839
0; 0; 1; 0; 265; 210.839
0; 4; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 0; 2; 0; 265; 210.839
0; 1; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 0; 4; 0; 265; 210.839
0; 0; 5; 0; 265; 210.839
1; 0; 0; 1; 265; 210.839
0; 3; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 0; 5; 0; 265; 210.839
0; 1; 0; 0; 265; 210.839
0; 1; 0; 0; 265; 210.839
0; 3; 0; 0; 265; 210.839
0; 3; 0; 0; 265; 210.839
0; 5; 0; 0; 265; 210.839
0; 1; 0; 0; 265; 210.839
0; 0; 3; 0; 265; 210.839
0; 0; 4; 0; 265; 210.839
0; 0; 5; 0; 265; 210.839
0; 0; 1; 0; 265; 210.839
0; 0; 4; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 0; 1; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 0; 3; 0; 265; 210.839
0; 2; 0; 0; 265; 210.839
0; 0; 1; 0; 265; 210.839
